filename,Predicted Class,Probability,Class ID,Geographic Location,feature,Results
398517435082853_2.jpg,Speed limit (30km/h),0.20986834,1,centre,Speed limit (100km/h),F
398517435082853_3.jpg,Roundabout mandatory,0.3612562,40,centre,No passing for vehicles over 3.5 metric tons,F
398517435082853_4.jpg,Speed limit (60km/h),0.28583965,3,centre,No passing for vehicles over 3.5 metric tons,F
400310834323235_0.jpg,Ahead only,0.9914113,35,centre,Ahead only,T
400310834323235_1.jpg,Yield,1.0,13,centre,Yield,T
400472532887134_0.jpg,No passing,0.58947855,9,sud,No Passing,F
400727751273180_0.jpg,Speed limit (30km/h),0.3655238,1,nord,Roundabout mandatory,F
400727751273180_2.jpg,Yield,1.0,13,nord,Yield,T
400727751273180_3.jpg,Keep right,0.9999734,38,nord,Keep right,T
400727751273180_4.jpg,Keep right,1.0,38,nord,Keep right,T
400727751273180_5.jpg,Yield,1.0,13,nord,Yield,T
400727751273180_6.jpg,Turn left ahead,0.42829713,34,nord,Vehicles over 3.5 metric tons prohibited,F
400917592403301_216.jpg,Yield,1.0,13,nord,Yield,T
4012118945563031_1.jpg,Children crossing,0.08618664,28,centre,Wild animals crossing,F
4013925912016258_1.jpg,No vehicles,0.99999666,15,nord,No vehicles,T
4015973901821220_1.jpg,End of speed limit (80km/h),0.6347283,6,nord,Speed limit (30km/h),F
4015973901821220_2.jpg,Ahead only,1.0,35,nord,Ahead only,T
4019732904746806_0.jpg,Yield,1.0,13,centre,Yield,T
4020488561352042_0.jpg,Bumpy road,0.6265114,22,centre,Bumpy road,T
4024524487772092_259.jpg,Yield,0.999997,13,nord,Yield,T
4024524487772092_260.jpg,Yield,0.9999999,13,nord,Yield,T
4025152380902388_1.jpg,Stop,0.9442287,14,nord,Stop,T
402536697423434_0.jpg,Yield,1.0,13,centre,Yield,T
402536697423434_1.jpg,End of speed limit (80km/h),0.67180336,6,centre,Roundabout mandatory,F
402536697423434_2.jpg,Roundabout mandatory,0.25475013,40,centre,Roundabout mandatory,T
402536697423434_7.jpg,Keep right,1.0,38,centre,Keep right,T
402646237366473_0.jpg,Speed limit (50km/h),0.63725644,2,nord,Speed limit (50km/h),T
402646237366473_1.jpg,Roundabout mandatory,0.5059953,40,nord,Traffic signals,F
4026677674045186_0.jpg,Yield,0.9978986,13,nord,Yield,T
4026677674045186_2.jpg,End of speed limit (80km/h),0.9843285,6,nord,Roundabout mandatory,F
4026677674045186_3.jpg,Keep right,1.0,38,nord,Keep right,T
4033131046747546_0.jpg,General caution,0.3029277,18,centre,Bumpy road,F
403337621121088_196.jpg,Ahead only,0.6448999,35,nord,Ahead only,T
403337621121088_197.jpg,Ahead only,0.9999975,35,nord,Ahead only,T
403337621121088_198.jpg,Traffic signals,0.15906009,26,nord,Stop,F
4034046346676334_0.jpg,Keep right,0.9999999,38,nord,Keep right,T
4034046346676334_3.jpg,Yield,1.0,13,nord,Yield,T
4034046346676334_4.jpg,Yield,1.0,13,nord,Yield,T
4034046346676334_6.jpg,Speed limit (30km/h),0.29442343,1,nord,Stop,F
4034046346676334_7.jpg,End of speed limit (80km/h),0.3304534,6,nord,Roundabout mandatory,F
403432093958442_0.jpg,Turn left ahead,0.17830181,34,nord,Speed limit (70km/h),F
404345921024937_170.jpg,Bumpy road,0.9997826,22,sud,Bumpy road,T
404345921024937_171.jpg,Right-of-way at the next intersection,0.99130815,11,sud,Right-of-way at the next intersection,T
404459717189013_0.jpg,Wild animals crossing,0.35980836,31,nord,Wild animals crossing,T
4047263131990045_0.jpg,Stop,0.98453,14,nord,No entry,F
4047263131990045_2.jpg,Stop,0.98453,14,nord,No entry,F
4047263131990045_3.jpg,Stop,0.98333806,14,nord,Stop,T
4047263131990045_5.jpg,Stop,0.96515936,14,nord,Stop,T
4049006268494165_0.jpg,Ahead only,0.34473124,35,sud,Ahead only,T
4050694645014181_244.jpg,Dangerous curve to the right,0.11392597,20,nord,No Passing,F
4050694645014181_245.jpg,Yield,0.9999863,13,nord,Yield,T
405542899000494_209.jpg,Stop,0.99480647,14,centre,No Passing,F
405542899000494_210.jpg,Speed limit (30km/h),0.23966114,1,centre,Speed limit (50km/h),F
405542899000494_211.jpg,Bicycles crossing,0.7064062,29,centre,Wild animals crossing,F
4056694397724950_0.jpg,Stop,0.4388707,14,sud,Speed limit (50km/h),F
4056694397724950_1.jpg,Dangerous curve to the left,0.47953406,19,sud,Dangerous curve to the left,T
4057147661036582_0.jpg,Keep right,0.3352059,38,nord,Stop,F
4060297307382719_1.jpg,End of no passing,0.5247208,41,sud,No Passing,F
4063357487036622_0.jpg,End of speed limit (80km/h),0.60938174,6,centre,Speed limit (50km/h),F
4063857116986659_0.jpg,Keep right,1.0,38,centre,Keep right,T
406538874463598_296.jpg,Children crossing,0.12124563,28,centre,Go straight or right,F
406772448257000_223.jpg,Speed limit (30km/h),0.1169565,1,centre,Speed limit (70km/h),F
408001768521771_253.jpg,Wild animals crossing,0.9999989,31,nord,Wild animals crossing,T
408682091160080_454.jpg,Stop,0.9089001,14,nord,Stop,T
408682091160080_455.jpg,Roundabout mandatory,0.91498476,40,nord,Vehicles over 3.5 metric tons prohibited,F
408682091160080_456.jpg,Children crossing,0.17307928,28,nord,Go straight or right,F
4086908261388448_0.jpg,Traffic signals,0.5772841,26,centre,General caution,F
4086908261388448_1.jpg,Priority road,0.8596857,12,centre,Double curve,F
4086908261388448_3.jpg,Priority road,1.0,12,centre,Priority road,T
409282837712776_159.jpg,Speed limit (100km/h),0.37159735,7,centre,Speed limit (100km/h),T
409282881046105_294.jpg,End of speed limit (80km/h),0.39577696,6,centre,Speed limit (60km/h),F
409282881046105_295.jpg,End of speed limit (80km/h),0.86713576,6,centre,Speed limit (60km/h),F
409454805373071_53.jpg,Double curve,0.9003081,21,centre,Double curve,T
409614768519141_0.jpg,Roundabout mandatory,0.4306533,40,sud,Speed limit (30km/h),F
409614768519141_1.jpg,Stop,0.98674846,14,sud,Stop,T
409614768519141_2.jpg,End of no passing,0.69356865,41,sud,No Passing,F
409614768519141_3.jpg,Keep right,0.99999785,38,sud,Keep right,T
409614768519141_4.jpg,No entry,0.893877,17,sud,No entry,T
409628873877629_1.jpg,Yield,1.0,13,nord,Yield,T
409628873877629_3.jpg,Stop,0.46071735,14,nord,Ahead only,F
4099160716870497_0.jpg,Ahead only,0.84386635,35,sud,Ahead only,T
4100906340027872_0.jpg,Priority road,1.0,12,nord,Priority road,T
4100906340027872_1.jpg,End of speed limit (80km/h),0.81422913,6,nord,Speed limit (60km/h),F
4101854723193427_0.jpg,No vehicles,1.0,15,nord,No vehicles,T
4101854723193427_1.jpg,No vehicles,0.99999416,15,nord,No vehicles,T
4101854723193427_2.jpg,Yield,0.63570035,13,nord,Stop,F
410801833669029_0.jpg,Wild animals crossing,0.28469253,31,sud,Wild animals crossing,T
410801833669029_1.jpg,Dangerous curve to the right,0.24893285,20,sud,Wild animals crossing,F
4113341742057111_0.jpg,Yield,1.0,13,sud,Yield,T
4113341742057111_1.jpg,End of no passing,0.15062764,41,sud,No Passing,F
4116595021694470_0.jpg,Traffic signals,0.2665202,26,sud,Bumpy road,F
4116595021694470_1.jpg,Traffic signals,0.2665202,26,sud,Bumpy road,F
4119934421361419_0.jpg,Wild animals crossing,0.242937,31,centre,Keep left,F
4119934421361419_1.jpg,Yield,1.0,13,centre,Yield,T
4123433914549856_0.jpg,Yield,0.770007,13,nord,Keep right,F
4123433914549856_1.jpg,Bumpy road,0.99999857,22,nord,Traffic signals,F
4123433914549856_2.jpg,Traffic signals,0.51393855,26,nord,General caution,F
4123433914549856_3.jpg,No entry,0.57010394,17,nord,No entry,T
4123433914549856_4.jpg,No vehicles,1.0,15,nord,No vehicles,T
412668053046854_221.jpg,Speed limit (70km/h),0.848511,4,nord,Speed limit (70km/h),T
412668053046854_223.jpg,Speed limit (70km/h),0.8453915,4,nord,Speed limit (70km/h),T
414576333182600_472.jpg,Turn right ahead,0.15156709,33,sud,Roundabout mandatory,F
414576333182600_473.jpg,Keep right,1.0,38,sud,Keep right,T
414576333182600_474.jpg,Roundabout mandatory,0.99687576,40,sud,Roundabout mandatory,T
414576333182600_475.jpg,Yield,1.0,13,sud,Yield,T
4153102424729275_2.jpg,Keep right,0.9999932,38,sud,Keep right,T
415592980215752_112.jpg,Stop,0.5251549,14,sud,Stop,T
415592980215752_113.jpg,Children crossing,0.2677258,28,sud,Bicycles crossing,F
415772103366099_254.jpg,Roundabout mandatory,0.93002534,40,sud,Roundabout mandatory,T
415772103366099_255.jpg,Keep right,0.9999999,38,sud,Keep right,T
415772103366099_256.jpg,No entry,0.23173168,17,sud,No entry,T
415772103366099_257.jpg,No passing,0.99999285,9,sud,No entry,F
415772103366099_258.jpg,Traffic signals,0.48717964,26,sud,General caution,F
415772103366099_259.jpg,End of no passing,0.10159111,41,sud,No entry,F
415772103366099_261.jpg,Stop,0.36976084,14,sud,Speed limit (30km/h),F
415772103366099_262.jpg,Yield,1.0,13,sud,Yield,T
415772113366098_185.jpg,Speed limit (20km/h),0.40657738,0,sud,Roundabout mandatory,F
415772113366098_186.jpg,Yield,1.0,13,sud,Yield,T
415772113366098_187.jpg,Stop,0.48532873,14,sud,No entry,F
415772113366098_188.jpg,Keep right,0.9196211,38,sud,Keep right,T
415772113366098_189.jpg,Stop,0.57460755,14,sud,No entry,F
415772113366098_190.jpg,Keep right,0.99999535,38,sud,Keep right,T
4164109343674692_0.jpg,Keep right,0.9999932,38,centre,Keep right,T
4164109343674692_2.jpg,Stop,0.9692432,14,centre,Stop,T
416430280228631_171.jpg,General caution,0.7725553,18,centre,Road narrows on the right,F
416430280228631_172.jpg,General caution,0.9156244,18,centre,General caution,T
416430280228631_173.jpg,Dangerous curve to the left,0.3623005,19,centre,Wild animals crossing,F
4165280953569475_0.jpg,Speed limit (60km/h),0.84918493,3,nord,Vehicles over 3.5 metric tons prohibited,F
4165934396797193_0.jpg,Go straight or right,0.9856969,36,centre,Go straight or right,T
4165934396797193_2.jpg,No entry,0.63451153,17,centre,No entry,T
4167900706602782_0.jpg,General caution,0.608778,18,nord,Road narrows on the right,F
4167900706602782_2.jpg,Roundabout mandatory,0.20582482,40,nord,Speed limit (30km/h),F
417140829988975_221.jpg,Dangerous curve to the right,0.8424763,20,sud,Dangerous curve to the right,T
417140829988975_222.jpg,Speed limit (30km/h),0.93596023,1,sud,Speed limit (50km/h),F
4173746292646016_0.jpg,Stop,0.44824934,14,centre,No entry,F
4173746292646016_1.jpg,No passing,0.34576923,9,centre,No entry,F
418317887795011_278.jpg,Speed limit (60km/h),0.71891797,3,nord,Speed limit (80km/h),F
418338170681369_359.jpg,Keep right,0.9999932,38,nord,Keep right,T
418338170681369_361.jpg,Vehicles over 3.5 metric tons prohibited,0.9999945,16,nord,Vehicles over 3.5 metric tons prohibited,T
418338170681369_362.jpg,Yield,1.0,13,nord,Yield,T
418338170681369_363.jpg,No entry,0.7358606,17,nord,No entry,T
418338170681369_364.jpg,Stop,0.9691278,14,nord,Stop,T
4195853947102922_0.jpg,Yield,1.0,13,nord,Yield,T
4195853947102922_1.jpg,End of no passing,0.35412285,41,nord,Right-of-way at the next intersection,F
4205570979480509_0.jpg,End of speed limit (80km/h),0.7525173,6,centre,No passing for vehicles over 3.5 metric tons,F
4205570979480509_1.jpg,End of speed limit (80km/h),0.58749145,6,centre,No passing for vehicles over 3.5 metric tons,F
420616586181793_192.jpg,Go straight or left,0.41406226,37,centre,Ahead only,F
420616586181793_193.jpg,Stop,0.94828296,14,centre,Stop,T
421092667672799_267.jpg,Keep right,1.0,38,nord,Keep right,T
421730837546733_0.jpg,Stop,0.4863111,14,nord,Stop,T
4217648921620814_0.jpg,Bicycles crossing,0.54335845,29,centre,Children crossing,F
4217648921620814_1.jpg,Children crossing,0.810783,28,centre,Right-of-way at the next intersection,F
4217648921620814_2.jpg,Keep left,0.294355,39,centre,Keep left,T
421981349040806_2.jpg,Yield,0.89172196,13,sud,Yield,T
4222086867843686_0.jpg,Right-of-way at the next intersection,0.9990258,11,centre,Right-of-way at the next intersection,T
4222086867843686_4.jpg,Stop,0.99750155,14,centre,Stop,T
4230727490291756_0.jpg,Wild animals crossing,0.6495185,31,centre,Wild animals crossing,T
4230727490291756_1.jpg,Speed limit (120km/h),0.22889477,8,centre,Slippery road,F
423152136221727_129.jpg,Wild animals crossing,0.9944225,31,centre,Wild animals crossing,T
423152149555059_155.jpg,Wild animals crossing,0.9025958,31,centre,Wild animals crossing,T
4234920249871505_0.jpg,No passing,0.33820564,9,centre,No entry,F
4234920249871505_1.jpg,Roundabout mandatory,0.37095043,40,centre,Roundabout mandatory,T
4234920249871505_2.jpg,Keep right,0.9972574,38,centre,Keep right,T
4234920249871505_3.jpg,Yield,1.0,13,centre,Yield,T
4236461243073395_0.jpg,Stop,0.3079538,14,centre,Speed limit (60km/h),F
4238886746156135_0.jpg,Speed limit (50km/h),0.8061628,2,centre,Speed limit (50km/h),T
4241786722551080_0.jpg,Turn left ahead,0.29655528,34,centre,No passing for vehicles over 3.5 metric tons,F
4243731042352741_0.jpg,Ahead only,0.6363505,35,centre,Ahead only,T
4243731042352741_2.jpg,Ahead only,1.0,35,centre,Ahead only,T
4243731042352741_3.jpg,Yield,1.0,13,centre,Yield,T
424726630567191_267.jpg,Roundabout mandatory,0.6150815,40,sud,General caution,F
424905369332962_150.jpg,Turn left ahead,0.91613305,34,centre,Speed limit (30km/h),F
4254090844673549_110.jpg,Dangerous curve to the left,0.9999442,19,sud,Dangerous curve to the left,T
4256226921054473_0.jpg,Keep right,0.9999833,38,nord,Keep right,T
425788440299611_142.jpg,Speed limit (50km/h),0.9998104,2,sud,Speed limit (50km/h),T
4260877433969920_1.jpg,Children crossing,0.49628776,28,sud,Wild animals crossing,F
4260877433969920_2.jpg,Children crossing,0.18125223,28,sud,Right-of-way at the next intersection,F
426551693372500_0.jpg,Children crossing,0.19214872,28,centre,Wild animals crossing,F
426551693372500_0.jpg,Children crossing,0.19214872,28,centre,Wild animals crossing,F
427163099792736_366.jpg,Ahead only,0.96938086,35,centre,Ahead only,T
427163099792736_367.jpg,Ahead only,0.9999963,35,centre,Ahead only,T
427163099792736_368.jpg,Yield,1.0,13,centre,Yield,T
427163099792736_369.jpg,Stop,0.999358,14,centre,No entry,F
427163099792736_370.jpg,Speed limit (120km/h),0.5083203,8,centre,Speed limit (20km/h),F
427163099792736_371.jpg,Yield,0.99996364,13,centre,Yield,T
427163149792731_693.jpg,Stop,0.9764009,14,centre,Stop,T
427163149792731_694.jpg,Children crossing,0.9831617,28,centre,Pedestrians,F
427163149792731_695.jpg,Pedestrians,0.7684141,27,centre,Pedestrians,T
427163149792731_696.jpg,Yield,0.9998354,13,centre,Yield,T
427163149792731_697.jpg,Children crossing,0.56481314,28,centre,Pedestrians,F
4273629662699259_171.jpg,Ahead only,1.0,35,sud,Ahead only,T
4273629662699259_172.jpg,Ahead only,1.0,35,sud,Ahead only,T
4273629662699259_173.jpg,Ahead only,0.9650261,35,sud,Ahead only,T
4273629662699259_174.jpg,No passing,0.728244,9,sud,No entry,F
4273629662699259_175.jpg,No entry,0.99960953,17,sud,No entry,T
4273629662699259_176.jpg,Ahead only,0.9878006,35,sud,Ahead only,T
427953459211801_158.jpg,Ahead only,1.0,35,centre,Ahead only,T
427953459211801_159.jpg,Yield,1.0,13,centre,Yield,T
429805382453107_0.jpg,Yield,0.99999774,13,nord,Yield,T
429805382453107_1.jpg,Stop,0.6532431,14,nord,Speed limit (30km/h),F
4303693679683485_0.jpg,No entry,0.9796765,17,sud,No entry,T
4303693679683485_1.jpg,Stop,0.62506485,14,sud,No entry,F
4303693679683485_2.jpg,Stop,0.99700326,14,sud,No entry,F
4309530422484106_1.jpg,Dangerous curve to the right,0.2125867,20,sud,No Passing,F
432077512183060_262.jpg,Yield,0.9998367,13,sud,Yield,T
432077512183060_263.jpg,Ahead only,0.9959584,35,sud,Ahead only,T
432077512183060_264.jpg,Go straight or right,0.7382543,36,sud,Ahead only,F
433028142129894_169.jpg,Stop,0.9978059,14,nord,Stop,T
433435274734261_394.jpg,Children crossing,0.42686662,28,nord,Road work,F
434071644688974_0.jpg,Stop,0.53526646,14,centre,Stop,T
434612719632085_0.jpg,Ahead only,0.72030663,35,centre,Ahead only,T
434612719632085_1.jpg,Roundabout mandatory,0.6328301,40,centre,Roundabout mandatory,T
434612719632085_2.jpg,Yield,1.0,13,centre,Yield,T
4351159598227918_0.jpg,Speed limit (80km/h),0.14212607,5,centre,No Passing,F
4351159598227918_1.jpg,Speed limit (30km/h),0.3289302,1,centre,Speed limit (70km/h),F
435159528200464_436.jpg,Roundabout mandatory,0.6565092,40,centre,Roundabout mandatory,T
435159528200464_437.jpg,Yield,0.99999964,13,centre,Yield,T
435159528200464_438.jpg,Children crossing,0.9942351,28,centre,Pedestrians,F
435291546057956_190.jpg,Yield,1.0,13,sud,Yield,T
4355384511140037_0.jpg,Roundabout mandatory,0.32748652,40,nord,Wild animals crossing,F
435765831354484_84.jpg,Dangerous curve to the left,0.9999982,19,centre,Dangerous curve to the left,T
4364922890198143_0.jpg,End of no passing,0.68068546,41,centre,Dangerous curve to the right,F
437659382484973_0.jpg,Ahead only,0.9999819,35,nord,Ahead only,T
437659382484973_1.jpg,Children crossing,0.1351235,28,nord,Double curve,F
437984135574458_0.jpg,Road work,0.3789275,25,centre,Stop,F
4388899384494832_0.jpg,End of speed limit (80km/h),0.19268349,6,sud,Speed limit (70km/h),F
4388899384494832_1.jpg,Ahead only,0.9999901,35,sud,Ahead only,T
4388899384494832_2.jpg,Ahead only,1.0,35,sud,Ahead only,T
439042234714773_0.jpg,Speed limit (70km/h),0.3537317,4,centre,Speed limit (70km/h),T
439042234714773_1.jpg,End of no passing,0.5684143,41,centre,No Passing,F
4393236824034255_0.jpg,Yield,1.0,13,centre,Yield,T
4393236824034255_1.jpg,Speed limit (30km/h),0.3633563,1,centre,Vehicles over 3.5 metric tons prohibited,F
439850187740418_0.jpg,Go straight or left,0.23939645,37,sud,Go straight or left,T
439850187740418_2.jpg,Speed limit (80km/h),0.305417,5,sud,Stop,F
439850187740418_3.jpg,Stop,0.22943914,14,sud,Stop,T
440812814311515_513.jpg,Keep right,0.99984944,38,sud,Keep right,T
440812814311515_514.jpg,Keep right,0.9988657,38,sud,Keep right,T
440942435585746_150.jpg,Bicycles crossing,0.16349934,29,sud,Traffic signals,F
440942435585746_151.jpg,Children crossing,0.27550274,28,sud,Wild animals crossing,F
440942442252412_103.jpg,Stop,0.8982817,14,sud,No Passing,F
440942442252412_104.jpg,Dangerous curve to the right,0.45060274,20,sud,Wild animals crossing,F
440942442252412_105.jpg,Roundabout mandatory,0.71662754,40,sud,Speed limit (30km/h),F
441518074723082_299.jpg,Go straight or left,0.31171957,37,sud,Ahead only,F
441518074723082_300.jpg,Yield,0.9999982,13,sud,Yield,T
441518074723082_301.jpg,Children crossing,0.36035705,28,sud,Ahead only,F
442656105337307_338.jpg,General caution,0.29585385,18,sud,Stop,F
442727404925861_0.jpg,Dangerous curve to the right,0.47035772,20,centre,Keep right,F
443342971015476_83.jpg,End of speed limit (80km/h),0.98470706,6,sud,No passing for vehicles over 3.5 metric tons,F
445938943368364_1.jpg,Stop,0.989199,14,centre,No Passing,F
445938943368364_2.jpg,Turn left ahead,0.7302663,34,centre,Speed limit (50km/h),F
449173823444038_132.jpg,Wild animals crossing,0.9987814,31,centre,Wild animals crossing,T
449173823444038_134.jpg,Wild animals crossing,0.93655765,31,centre,Wild animals crossing,T
450585554264278_71.jpg,Speed limit (50km/h),0.9729961,2,sud,Speed limit (50km/h),T
450585554264278_72.jpg,Stop,0.12971549,14,sud,No Passing,F
451699591201940_536.jpg,Yield,0.9994259,13,centre,Yield,T
451699591201940_537.jpg,Vehicles over 3.5 metric tons prohibited,0.97660214,16,centre,Vehicles over 3.5 metric tons prohibited,T
451699591201940_538.jpg,Stop,0.694537,14,centre,No entry,F
451699591201940_539.jpg,Stop,0.9638079,14,centre,No entry,F
451699591201940_543.jpg,Stop,0.6764034,14,centre,No entry,F
453120052464217_164.jpg,General caution,0.9016296,18,sud,General caution,T
453370296139347_414.jpg,End of all speed and passing limits,0.5110487,32,nord,Roundabout mandatory,F
453370296139347_415.jpg,Yield,1.0,13,nord,Yield,T
453370296139347_416.jpg,End of speed limit (80km/h),0.9726585,6,nord,Speed limit (50km/h),F
453370296139347_417.jpg,No passing,0.46162552,9,nord,No Passing,F
453371330544901_182.jpg,Pedestrians,0.9167274,27,nord,Pedestrians,T
453371330544901_183.jpg,Speed limit (50km/h),0.88720214,2,nord,Speed limit (50km/h),T
453371330544901_184.jpg,Right-of-way at the next intersection,0.97667015,11,nord,Right-of-way at the next intersection,T
453391917649633_451.jpg,Roundabout mandatory,0.12786676,40,centre,No entry,F
453391917649633_452.jpg,Vehicles over 3.5 metric tons prohibited,0.34610036,16,centre,Vehicles over 3.5 metric tons prohibited,T
453391917649633_453.jpg,Stop,0.9122887,14,centre,No entry,F
454167679823207_341.jpg,Keep right,0.9785726,38,nord,Keep right,T
454167679823207_342.jpg,No vehicles,0.96763736,15,nord,No vehicles,T
454167696489872_496.jpg,Go straight or left,0.5438156,37,nord,Go straight or left,T
454167696489872_497.jpg,Stop,0.5860083,14,nord,Stop,T
454167739823201_455.jpg,Vehicles over 3.5 metric tons prohibited,0.33028418,16,nord,Vehicles over 3.5 metric tons prohibited,T
454167739823201_456.jpg,Keep right,0.9635566,38,nord,Keep right,T
454167739823201_457.jpg,Vehicles over 3.5 metric tons prohibited,0.96327543,16,nord,Vehicles over 3.5 metric tons prohibited,T
454314865639531_0.jpg,End of speed limit (80km/h),0.19885074,6,centre,Slippery road,F
454365328967818_0.jpg,Keep left,0.43494916,39,centre,Keep left,T
454942368934978_0.jpg,End of speed limit (80km/h),0.46771803,6,sud,Speed limit (50km/h),F
454942368934978_1.jpg,Keep left,0.118951716,39,sud,Keep left,T
454942368934978_2.jpg,Stop,0.9992061,14,sud,No Passing,F
454942368934978_3.jpg,Keep left,0.33738446,39,sud,Keep left,T
454942368934978_4.jpg,Keep left,0.31531802,39,sud,Keep left,T
455350172227531_0.jpg,General caution,0.92538136,18,sud,Road narrows on the right,F
455475885548293_0.jpg,Keep right,1.0,38,sud,Keep right,T
455475885548293_1.jpg,Keep right,0.99982685,38,sud,Keep right,T
455555523009811_169.jpg,Roundabout mandatory,0.16943541,40,sud,Stop,F
455586578839224_2.jpg,Stop,0.41721955,14,centre,No Passing,F
455586578839224_4.jpg,Yield,1.0,13,centre,Yield,T
455607150508435_1.jpg,Children crossing,0.19372529,28,nord,Keep left,F
457528998646185_0.jpg,End of speed limit (80km/h),0.9046148,6,nord,Speed limit (50km/h),F
457528998646185_1.jpg,End of no passing,0.2671395,41,nord,No Passing,F
457614312197140_1.jpg,Speed limit (30km/h),0.45779845,1,nord,Speed limit (30km/h),T
458234701938679_0.jpg,Keep right,1.0,38,nord,Keep right,T
458234701938679_1.jpg,Keep right,0.840116,38,nord,Vehicles over 3.5 metric tons prohibited,F
458485473236549_362.jpg,No vehicles,0.25859421,15,sud,Speed limit (70km/h),F
458485473236549_363.jpg,Speed limit (30km/h),0.15979649,1,sud,Speed limit (70km/h),F
458543318782020_0.jpg,Speed limit (80km/h),0.309152,5,sud,Speed limit (100km/h),F
458701732090232_2.jpg,Stop,0.99873203,14,nord,Stop,T
459007365202088_0.jpg,Ahead only,0.69691354,35,sud,Go straight or right,F
459007365202088_1.jpg,No entry,0.9648767,17,sud,No entry,T
4596244797131056_257.jpg,Yield,0.99996686,13,centre,Yield,T
460168705050162_0.jpg,No entry,0.49704632,17,sud,Slippery road,F
460168705050162_1.jpg,No entry,0.1771896,17,sud,Slippery road,F
460642861708667_1.jpg,No passing,0.5074031,9,sud,No Passing,F
461390848494024_0.jpg,Ahead only,0.9024801,35,centre,Ahead only,T
4614193858595581_0.jpg,Keep right,0.9999989,38,nord,Keep right,T
4615098425251959_154.jpg,Wild animals crossing,0.96243703,31,centre,Wild animals crossing,T
4615098425251959_155.jpg,Wild animals crossing,0.4392137,31,centre,Wild animals crossing,T
462217158187391_0.jpg,Ahead only,0.9998609,35,nord,Ahead only,T
462217158187391_1.jpg,Yield,0.999997,13,nord,Yield,T
462481911685087_0.jpg,Go straight or right,0.47911403,36,centre,Go straight or right,T
462585351492217_0.jpg,Roundabout mandatory,0.89649194,40,centre,Right-of-way at the next intersection,F
462964554762778_0.jpg,Stop,0.20368053,14,sud,Speed limit (30km/h),F
462964554762778_1.jpg,Road work,0.9982534,25,sud,Road work,T
462971264775568_0.jpg,Traffic signals,0.7579651,26,nord,Road narrows on the right,F
463016446451087_0.jpg,Speed limit (30km/h),0.1636678,1,nord,Speed limit (50km/h),F
463028724806311_0.jpg,Roundabout mandatory,0.26471213,40,nord,Double curve,F
463093488352623_0.jpg,Roundabout mandatory,0.08844128,40,sud,Vehicles over 3.5 metric tons prohibited,F
463866118231755_0.jpg,No vehicles,0.99313545,15,sud,No vehicles,T
4640111852672767_0.jpg,End of no passing,0.528983,41,centre,No Passing,F
4640111852672767_2.jpg,Go straight or left,0.18332322,37,centre,Road work,F
4640111852672767_3.jpg,Speed limit (30km/h),0.99967957,1,centre,Speed limit (30km/h),T
464067278031828_1.jpg,Stop,0.79277724,14,sud,No Passing,F
464111788004580_0.jpg,Yield,0.51756334,13,centre,Stop,F
4644417652238466_1.jpg,Priority road,0.5612169,12,nord,Double curve,F
464668531953535_268.jpg,Stop,0.8710483,14,sud,No Passing,F
464757237963565_0.jpg,Children crossing,0.83460605,28,nord,Pedestrians,F
464757237963565_1.jpg,No passing,0.5893945,9,nord,No entry,F
464757237963565_2.jpg,No entry,0.773079,17,nord,No entry,T
464768398141981_0.jpg,No entry,0.4597806,17,sud,No entry,T
464843757951285_0.jpg,Children crossing,0.5335099,28,sud,Right-of-way at the next intersection,F
464943371256682_0.jpg,Children crossing,0.8426648,28,nord,Pedestrians,F
465064894605559_1.jpg,Turn left ahead,0.6649911,34,sud,Dangerous curve to the left,F
465080651263464_0.jpg,Ahead only,0.18190128,35,centre,Speed limit (70km/h),F
465080651263464_1.jpg,Yield,0.9999472,13,centre,Yield,T
465163504784813_0.jpg,Yield,1.0,13,nord,Yield,T
465267467874470_0.jpg,Roundabout mandatory,0.2991934,40,centre,Roundabout mandatory,T
465267467874470_1.jpg,Yield,1.0,13,centre,Yield,T
465267467874470_14.jpg,No passing,0.38087502,9,centre,No entry,F
465267467874470_2.jpg,Keep right,1.0,38,centre,Keep right,T
465378584716715_0.jpg,Keep right,1.0,38,nord,Keep right,T
465378584716715_1.jpg,Roundabout mandatory,0.9559749,40,nord,Roundabout mandatory,T
465378584716715_2.jpg,Yield,0.998558,13,nord,Yield,T
465378584716715_3.jpg,Yield,1.0,13,nord,Yield,T
465378584716715_4.jpg,Yield,1.0,13,nord,Yield,T
465378584716715_5.jpg,Roundabout mandatory,0.98214495,40,nord,Roundabout mandatory,T
465648871162591_0.jpg,Pedestrians,0.28442603,27,nord,Road work,F
465648871162591_2.jpg,Turn left ahead,0.93052197,34,nord,Speed limit (30km/h),F
465648871162591_3.jpg,Roundabout mandatory,0.6255474,40,nord,Slippery road,F
465717728038340_0.jpg,Go straight or left,0.1186865,37,centre,Wild animals crossing,F
465717728038340_1.jpg,Wild animals crossing,0.99934524,31,centre,Wild animals crossing,T
465747768061946_2.jpg,Speed limit (80km/h),0.48240194,5,centre,Vehicles over 3.5 metric tons prohibited,F
465777938045868_0.jpg,Wild animals crossing,0.87638944,31,centre,Wild animals crossing,T
465789041153798_1.jpg,Road work,0.7992819,25,centre,Double curve,F
465789041153798_2.jpg,Roundabout mandatory,0.336836,40,centre,Slippery road,F
